fish_species,prey_kingdom,prey_taxon,prey_class,prey_origin,prey_stage,diet_value,diet_units,diet_type,diet_percent,record_id,source_id,fish_id,start_date,end_date,sampling_interval,data_sorted_by,fish_min_length,fish_average_length,fish_max_length,fish_length_units,fish_length_measure,habitat_broad,habitat,longitude,latitude
Rasbora daniconius,NA,diatoms,Bacillariophyceae,aquatic,NA,0,percent,mass,0,0001JR1EEP0568R2S67N4VBW1Y,527,0001H8AKVVAQVAR2D4TK2PCRV2,NA,NA,NA,fish species,NA,5.5,NA,cm,SL,lotic,stream,80.340769,6.24797
Rasbora daniconius,Plantae,filament algae,NA,aquatic,NA,1,percent,mass,1,0001JR1EEPHPQAR22CBP65W7AX,527,0001H8AKVVAQVAR2D4TK2PCRV2,NA,NA,NA,fish species,NA,5.5,NA,cm,SL,lotic,stream,80.340769,6.24797
Rasboroides vaterifloris,Metazoa,ephemeroptera,Insecta,aquatic,NA,0,percent,mass,0,0001JR1EEPWMBV858QPYBYXW5H,527,0001H8AKVV0A4EE249VZ0WZMX2,NA,NA,NA,fish species,NA,2.3,NA,cm,SL,lotic,stream,80.340769,6.24797
Rasboroides vaterifloris,Metazoa,trichoptera,Insecta,aquatic,NA,7,percent,mass,7,0001JR1EEP50HH247X7QHC8PFX,527,0001H8AKVV0A4EE249VZ0WZMX2,NA,NA,NA,fish species,NA,2.3,NA,cm,SL,lotic,stream,80.340769,6.24797
Rasboroides vaterifloris,Metazoa,diptera,Insecta,aquatic or terrestrial,NA,5,percent,mass,5,0001JR1EEPA57214QQ9F5W8N09,527,0001H8AKVV0A4EE249VZ0WZMX2,NA,NA,NA,fish species,NA,2.3,NA,cm,SL,lotic,stream,80.340769,6.24797
Rasboroides vaterifloris,Metazoa,misc aq_insecta,Insecta,aquatic,NA,0,percent,mass,0,0001JR1EEP3EJ2M3X4CBANGJ43,527,0001H8AKVV0A4EE249VZ0WZMX2,NA,NA,NA,fish species,NA,2.3,NA,cm,SL,lotic,stream,80.340769,6.24797
Rasboroides vaterifloris,Metazoa,crustacea,NA,aquatic,NA,12,percent,mass,12,0001JR1EEPDFYYBFGRPHT8NX6W,527,0001H8AKVV0A4EE249VZ0WZMX2,NA,NA,NA,fish species,NA,2.3,NA,cm,SL,lotic,stream,80.340769,6.24797
Rasboroides vaterifloris,Metazoa,terrestrial insecta,Insecta,terrestrial,NA,46,percent,mass,46,0001JR1EEPWXDNZ6ZPMQPVN6XD,527,0001H8AKVV0A4EE249VZ0WZMX2,NA,NA,NA,fish species,NA,2.3,NA,cm,SL,lotic,stream,80.340769,6.24797
Rasboroides vaterifloris,Metazoa,fish,Actinopterygii,aquatic,NA,0,percent,mass,0,0001JR1EEP483TK2NA14Y1AVQE,527,0001H8AKVV0A4EE249VZ0WZMX2,NA,NA,NA,fish species,NA,2.3,NA,cm,SL,lotic,stream,80.340769,6.24797
Rasboroides vaterifloris,NA,diatoms,Bacillariophyceae,aquatic,NA,0,percent,mass,0,0001JR1EEP11N7CEKDCFHXTK1H,527,0001H8AKVV0A4EE249VZ0WZMX2,NA,NA,NA,fish species,NA,2.3,NA,cm,SL,lotic,stream,80.340769,6.24797
Rasboroides vaterifloris,Plantae,filament algae,NA,aquatic,NA,5,percent,mass,5,0001JR1EEP4AQDBP2FRX0TKK9W,527,0001H8AKVV0A4EE249VZ0WZMX2,NA,NA,NA,fish species,NA,2.3,NA,cm,SL,lotic,stream,80.340769,6.24797
Garra lamta,Metazoa,ephemeroptera,Insecta,aquatic,NA,0,percent,mass,0,0001JR1EEPHJT87F01EWZEZJQK,527,0001H8AKVVNAESER405TB1YJGT,NA,NA,NA,fish species,NA,5.3,NA,cm,SL,lotic,stream,80.340769,6.24797
Garra lamta,Metazoa,trichoptera,Insecta,aquatic,NA,0,percent,mass,0,0001JR1EEPD7SJRQCWRW62077M,527,0001H8AKVVNAESER405TB1YJGT,NA,NA,NA,fish species,NA,5.3,NA,cm,SL,lotic,stream,80.340769,6.24797
Garra lamta,Metazoa,diptera,Insecta,aquatic or terrestrial,NA,0,percent,mass,0,0001JR1EEPVFW3APE5ETYNDJ35,527,0001H8AKVVNAESER405TB1YJGT,NA,NA,NA,fish species,NA,5.3,NA,cm,SL,lotic,stream,80.340769,6.24797
Garra lamta,Metazoa,misc aq_insecta,Insecta,aquatic,NA,0,percent,mass,0,0001JR1EEP30RMS0C6328Y8SJX,527,0001H8AKVVNAESER405TB1YJGT,NA,NA,NA,fish species,NA,5.3,NA,cm,SL,lotic,stream,80.340769,6.24797
Garra lamta,Metazoa,crustacea,NA,aquatic,NA,0,percent,mass,0,0001JR1EEPMSPRDGXM2NF7DXM3,527,0001H8AKVVNAESER405TB1YJGT,NA,NA,NA,fish species,NA,5.3,NA,cm,SL,lotic,stream,80.340769,6.24797
Garra lamta,Metazoa,terrestrial insecta,Insecta,terrestrial,NA,0,percent,mass,0,0001JR1EEPFWKRNVZ4NSBVFTVA,527,0001H8AKVVNAESER405TB1YJGT,NA,NA,NA,fish species,NA,5.3,NA,cm,SL,lotic,stream,80.340769,6.24797
Garra lamta,Metazoa,fish,Actinopterygii,aquatic,NA,0,percent,mass,0,0001JR1EEPHB6R8VBFJ68960FS,527,0001H8AKVVNAESER405TB1YJGT,NA,NA,NA,fish species,NA,5.3,NA,cm,SL,lotic,stream,80.340769,6.24797
Garra lamta,NA,diatoms,Bacillariophyceae,aquatic,NA,44,percent,mass,44,0001JR1EEPV6B1M4FQ97GEVJ3B,527,0001H8AKVVNAESER405TB1YJGT,NA,NA,NA,fish species,NA,5.3,NA,cm,SL,lotic,stream,80.340769,6.24797
Garra lamta,Plantae,filament algae,NA,aquatic,NA,0,percent,mass,0,0001JR1EEP5241Z6QK80EV8728,527,0001H8AKVVNAESER405TB1YJGT,NA,NA,NA,fish species,NA,5.3,NA,cm,SL,lotic,stream,80.340769,6.24797
Schistura notostigma,Metazoa,ephemeroptera,Insecta,aquatic,NA,26,percent,mass,26,0001JR1EEP099467GTMZYPVG47,527,0001H8AKVVEWF6Y7P7YGR4GC1E,NA,NA,NA,fish species,NA,3,NA,cm,SL,lotic,stream,80.340769,6.24797
Schistura notostigma,Metazoa,trichoptera,Insecta,aquatic,NA,46,percent,mass,46,0001JR1EEPT86PS3HCSFM0VMEE,527,0001H8AKVVEWF6Y7P7YGR4GC1E,NA,NA,NA,fish species,NA,3,NA,cm,SL,lotic,stream,80.340769,6.24797
Schistura notostigma,Metazoa,diptera,Insecta,aquatic or terrestrial,NA,2,percent,mass,2,0001JR1EEPHPVA953VSHF7VW8V,527,0001H8AKVVEWF6Y7P7YGR4GC1E,NA,NA,NA,fish species,NA,3,NA,cm,SL,lotic,stream,80.340769,6.24797
Schistura notostigma,Metazoa,misc aq_insecta,Insecta,aquatic,NA,15,percent,mass,15,0001JR1EEPSZ6RS60D09KZGEVE,527,0001H8AKVVEWF6Y7P7YGR4GC1E,NA,NA,NA,fish species,NA,3,NA,cm,SL,lotic,stream,80.340769,6.24797
Schistura notostigma,Metazoa,crustacea,NA,aquatic,NA,0,percent,mass,0,0001JR1EEPFR4GFQQC6J5ZFY2V,527,0001H8AKVVEWF6Y7P7YGR4GC1E,NA,NA,NA,fish species,NA,3,NA,cm,SL,lotic,stream,80.340769,6.24797
Schistura notostigma,Metazoa,terrestrial insecta,Insecta,terrestrial,NA,3,percent,mass,3,0001JR1EEP8QGQATYG8R4VPKYP,527,0001H8AKVVEWF6Y7P7YGR4GC1E,NA,NA,NA,fish species,NA,3,NA,cm,SL,lotic,stream,80.340769,6.24797
Schistura notostigma,Metazoa,fish,Actinopterygii,aquatic,NA,3,percent,mass,3,0001JR1EEPWMT1N49QMJ86Z0VP,527,0001H8AKVVEWF6Y7P7YGR4GC1E,NA,NA,NA,fish species,NA,3,NA,cm,SL,lotic,stream,80.340769,6.24797
Schistura notostigma,NA,diatoms,Bacillariophyceae,aquatic,NA,5,percent,mass,5,0001JR1EEPA42A54AJZV2ANPQP,527,0001H8AKVVEWF6Y7P7YGR4GC1E,NA,NA,NA,fish species,NA,3,NA,cm,SL,lotic,stream,80.340769,6.24797
Schistura notostigma,Plantae,filament algae,NA,aquatic,NA,0,percent,mass,0,0001JR1EEPVHAPGZ0QBSM2J498,527,0001H8AKVVEWF6Y7P7YGR4GC1E,NA,NA,NA,fish species,NA,3,NA,cm,SL,lotic,stream,80.340769,6.24797
Mastacembelus armatus,Metazoa,ephemeroptera,Insecta,aquatic,NA,35,percent,mass,35,0001JR1EEP2NP5YMFF3N1B4VE1,527,0001H8AKVVP4TAM1MZKK3Y9Y45,NA,NA,NA,fish species,NA,16.1,NA,cm,SL,lotic,stream,80.340769,6.24797
Mastacembelus armatus,Metazoa,trichoptera,Insecta,aquatic,NA,33,percent,mass,33,0001JR1EEPS3V77QBG2Z6TZZ2C,527,0001H8AKVVP4TAM1MZKK3Y9Y45,NA,NA,NA,fish species,NA,16.1,NA,cm,SL,lotic,stream,80.340769,6.24797
Mastacembelus armatus,Metazoa,diptera,Insecta,aquatic or terrestrial,NA,10,percent,mass,10,0001JR1EEP10WA8Z4WCAGG4NWX,527,0001H8AKVVP4TAM1MZKK3Y9Y45,NA,NA,NA,fish species,NA,16.1,NA,cm,SL,lotic,stream,80.340769,6.24797
Mastacembelus armatus,Metazoa,misc aq_insecta,Insecta,aquatic,NA,12,percent,mass,12,0001JR1EEPXGA16PB7JGK01THP,527,0001H8AKVVP4TAM1MZKK3Y9Y45,NA,NA,NA,fish species,NA,16.1,NA,cm,SL,lotic,stream,80.340769,6.24797
Mastacembelus armatus,Metazoa,crustacea,NA,aquatic,NA,10,percent,mass,10,0001JR1EEPMT4JYNWCBQ7ZAS9R,527,0001H8AKVVP4TAM1MZKK3Y9Y45,NA,NA,NA,fish species,NA,16.1,NA,cm,SL,lotic,stream,80.340769,6.24797
Mastacembelus armatus,Metazoa,terrestrial insecta,Insecta,terrestrial,NA,0,percent,mass,0,0001JR1EEPRB51T4HWAKM4B6RE,527,0001H8AKVVP4TAM1MZKK3Y9Y45,NA,NA,NA,fish species,NA,16.1,NA,cm,SL,lotic,stream,80.340769,6.24797
Mastacembelus armatus,Metazoa,fish,Actinopterygii,aquatic,NA,0,percent,mass,0,0001JR1EEPFQD0C52JX0TRA1QV,527,0001H8AKVVP4TAM1MZKK3Y9Y45,NA,NA,NA,fish species,NA,16.1,NA,cm,SL,lotic,stream,80.340769,6.24797
Mastacembelus armatus,NA,diatoms,Bacillariophyceae,aquatic,NA,0,percent,mass,0,0001JR1EEP57XK45MSXNT9HEFJ,527,0001H8AKVVP4TAM1MZKK3Y9Y45,NA,NA,NA,fish species,NA,16.1,NA,cm,SL,lotic,stream,80.340769,6.24797
Mastacembelus armatus,Plantae,filament algae,NA,aquatic,NA,1,percent,mass,1,0001JR1EEPCANQAN6PFTKAS4RK,527,0001H8AKVVP4TAM1MZKK3Y9Y45,NA,NA,NA,fish species,NA,16.1,NA,cm,SL,lotic,stream,80.340769,6.24797
Belontia signata,Metazoa,ephemeroptera,Insecta,aquatic,NA,2,percent,mass,2,0001JR1EEPD54YCXVS3M0KMV8J,527,0001H8AKVVWP75NY0C62GDHW5J,NA,NA,NA,fish species,NA,5.8,NA,cm,SL,lotic,stream,80.340769,6.24797
Belontia signata,Metazoa,trichoptera,Insecta,aquatic,NA,14,percent,mass,14,0001JR1EEPA141SYW68723AQB1,527,0001H8AKVVWP75NY0C62GDHW5J,NA,NA,NA,fish species,NA,5.8,NA,cm,SL,lotic,stream,80.340769,6.24797
Belontia signata,Metazoa,diptera,Insecta,aquatic or terrestrial,NA,11,percent,mass,11,0001JR1EEPPMYASMZ45TENWPV2,527,0001H8AKVVWP75NY0C62GDHW5J,NA,NA,NA,fish species,NA,5.8,NA,cm,SL,lotic,stream,80.340769,6.24797
Belontia signata,Metazoa,misc aq_insecta,Insecta,aquatic,NA,1,percent,mass,1,0001JR1EEPFA7GVSYC6GG8YGA7,527,0001H8AKVVWP75NY0C62GDHW5J,NA,NA,NA,fish species,NA,5.8,NA,cm,SL,lotic,stream,80.340769,6.24797
Belontia signata,Metazoa,crustacea,NA,aquatic,NA,2,percent,mass,2,0001JR1EEPJRFY9P6FAC6CAEY7,527,0001H8AKVVWP75NY0C62GDHW5J,NA,NA,NA,fish species,NA,5.8,NA,cm,SL,lotic,stream,80.340769,6.24797
Belontia signata,Metazoa,terrestrial insecta,Insecta,terrestrial,NA,31,percent,mass,31,0001JR1EEPJA5CFCAR0V53T2M4,527,0001H8AKVVWP75NY0C62GDHW5J,NA,NA,NA,fish species,NA,5.8,NA,cm,SL,lotic,stream,80.340769,6.24797
Belontia signata,Metazoa,fish,Actinopterygii,aquatic,NA,4,percent,mass,4,0001JR1EEPY39B0QBRFWHWWA67,527,0001H8AKVVWP75NY0C62GDHW5J,NA,NA,NA,fish species,NA,5.8,NA,cm,SL,lotic,stream,80.340769,6.24797
Belontia signata,NA,diatoms,Bacillariophyceae,aquatic,NA,0,percent,mass,0,0001JR1EEP1MZD75B6MC40FJ5N,527,0001H8AKVVWP75NY0C62GDHW5J,NA,NA,NA,fish species,NA,5.8,NA,cm,SL,lotic,stream,80.340769,6.24797
Belontia signata,Plantae,filament algae,NA,aquatic,NA,15,percent,mass,15,0001JR1EEP7YCMBH506CS505GA,527,0001H8AKVVWP75NY0C62GDHW5J,NA,NA,NA,fish species,NA,5.8,NA,cm,SL,lotic,stream,80.340769,6.24797
Channa gaucha,Metazoa,ephemeroptera,Insecta,aquatic,NA,30,percent,mass,30,0001JR1EEPQRNWY2NY4PFM9K74,527,0001H8AKVVSKBYNMK2KRVCE7Z3,NA,NA,NA,fish species,NA,5.5,NA,cm,SL,lotic,stream,80.340769,6.24797
Channa gaucha,Metazoa,trichoptera,Insecta,aquatic,NA,0,percent,mass,0,0001JR1EEPXBVG2YCB589PV607,527,0001H8AKVVSKBYNMK2KRVCE7Z3,NA,NA,NA,fish species,NA,5.5,NA,cm,SL,lotic,stream,80.340769,6.24797
Channa gaucha,Metazoa,diptera,Insecta,aquatic or terrestrial,NA,11,percent,mass,11,0001JR1EEP5Q6BQK7VHRYKCZQP,527,0001H8AKVVSKBYNMK2KRVCE7Z3,NA,NA,NA,fish species,NA,5.5,NA,cm,SL,lotic,stream,80.340769,6.24797
Channa gaucha,Metazoa,misc aq_insecta,Insecta,aquatic,NA,19,percent,mass,19,0001JR1EEPF6W6H3ERPZFCZ9G5,527,0001H8AKVVSKBYNMK2KRVCE7Z3,NA,NA,NA,fish species,NA,5.5,NA,cm,SL,lotic,stream,80.340769,6.24797
Channa gaucha,Metazoa,crustacea,NA,aquatic,NA,23,percent,mass,23,0001JR1EEP3128Z4R9PHF31YC5,527,0001H8AKVVSKBYNMK2KRVCE7Z3,NA,NA,NA,fish species,NA,5.5,NA,cm,SL,lotic,stream,80.340769,6.24797
Channa gaucha,Metazoa,terrestrial insecta,Insecta,terrestrial,NA,11,percent,mass,11,0001JR1EEPNV0ZA732KCTQTGS9,527,0001H8AKVVSKBYNMK2KRVCE7Z3,NA,NA,NA,fish species,NA,5.5,NA,cm,SL,lotic,stream,80.340769,6.24797
Channa gaucha,Metazoa,fish,Actinopterygii,aquatic,NA,4,percent,mass,4,0001JR1EEP8X4XXMFWGA9K15A3,527,0001H8AKVVSKBYNMK2KRVCE7Z3,NA,NA,NA,fish species,NA,5.5,NA,cm,SL,lotic,stream,80.340769,6.24797
Channa gaucha,NA,diatoms,Bacillariophyceae,aquatic,NA,0,percent,mass,0,0001JR1EEPEDYXCEBA4AE29V3W,527,0001H8AKVVSKBYNMK2KRVCE7Z3,NA,NA,NA,fish species,NA,5.5,NA,cm,SL,lotic,stream,80.340769,6.24797
Channa gaucha,Plantae,filament algae,NA,aquatic,NA,1,percent,mass,1,0001JR1EEPEFHXJERSD84PVYZ6,527,0001H8AKVVSKBYNMK2KRVCE7Z3,NA,NA,NA,fish species,NA,5.5,NA,cm,SL,lotic,stream,80.340769,6.24797
Awaous grammerpomus,Metazoa,ephemeroptera,Insecta,aquatic,NA,0,percent,mass,0,0001JR1EEP0YBZCPFK9H7P0ZC5,527,0001H8AKVV1ABJQK0FX9ZWAV1E,NA,NA,NA,fish species,NA,6,NA,cm,SL,lotic,stream,80.340769,6.24797
Awaous grammerpomus,Metazoa,trichoptera,Insecta,aquatic,NA,0,percent,mass,0,0001JR1EEPZ3RA8T2N28PN82Q3,527,0001H8AKVV1ABJQK0FX9ZWAV1E,NA,NA,NA,fish species,NA,6,NA,cm,SL,lotic,stream,80.340769,6.24797
Awaous grammerpomus,Metazoa,diptera,Insecta,aquatic or terrestrial,NA,11,percent,mass,11,0001JR1EEP5W80K2WP25PC5VA0,527,0001H8AKVV1ABJQK0FX9ZWAV1E,NA,NA,NA,fish species,NA,6,NA,cm,SL,lotic,stream,80.340769,6.24797
Awaous grammerpomus,Metazoa,misc aq_insecta,Insecta,aquatic,NA,0,percent,mass,0,0001JR1EEP2W63TNEFG5ASBKW3,527,0001H8AKVV1ABJQK0FX9ZWAV1E,NA,NA,NA,fish species,NA,6,NA,cm,SL,lotic,stream,80.340769,6.24797
Awaous grammerpomus,Metazoa,crustacea,NA,aquatic,NA,0,percent,mass,0,0001JR1EEP8FMJS1KF6W787FGK,527,0001H8AKVV1ABJQK0FX9ZWAV1E,NA,NA,NA,fish species,NA,6,NA,cm,SL,lotic,stream,80.340769,6.24797
Awaous grammerpomus,Metazoa,terrestrial insecta,Insecta,terrestrial,NA,0,percent,mass,0,0001JR1EEP8BXJWKB95XS9PG67,527,0001H8AKVV1ABJQK0FX9ZWAV1E,NA,NA,NA,fish species,NA,6,NA,cm,SL,lotic,stream,80.340769,6.24797
Awaous grammerpomus,Metazoa,fish,Actinopterygii,aquatic,NA,1,percent,mass,1,0001JR1EEP1ZRNBDEH2T05QM5X,527,0001H8AKVV1ABJQK0FX9ZWAV1E,NA,NA,NA,fish species,NA,6,NA,cm,SL,lotic,stream,80.340769,6.24797
Awaous grammerpomus,NA,diatoms,Bacillariophyceae,aquatic,NA,11,percent,mass,11,0001JR1EEPCVFZQ0DFJMKGBRSY,527,0001H8AKVV1ABJQK0FX9ZWAV1E,NA,NA,NA,fish species,NA,6,NA,cm,SL,lotic,stream,80.340769,6.24797
Awaous grammerpomus,Plantae,filament algae,NA,aquatic,NA,72,percent,mass,72,0001JR1EEPMP5XTK7YP8WFTD4W,527,0001H8AKVV1ABJQK0FX9ZWAV1E,NA,NA,NA,fish species,NA,6,NA,cm,SL,lotic,stream,80.340769,6.24797
Sicyopterus lagocephalus,Metazoa,ephemeroptera,Insecta,aquatic,NA,70,percent,mass,70,0001JR1EEPBND93AAD4EABANGD,527,0001H8AKVVSWK5SPFA49V2HKAB,NA,NA,NA,fish species,NA,4.3,NA,cm,SL,lotic,stream,80.340769,6.24797
Sicyopterus lagocephalus,Metazoa,trichoptera,Insecta,aquatic,NA,22,percent,mass,22,0001JR1EEPGMSWAK1PNYVFWZK5,527,0001H8AKVVSWK5SPFA49V2HKAB,NA,NA,NA,fish species,NA,4.3,NA,cm,SL,lotic,stream,80.340769,6.24797
Sicyopterus lagocephalus,Metazoa,diptera,Insecta,aquatic or terrestrial,NA,0,percent,mass,0,0001JR1EEP82D7W22SJ07FSHJ2,527,0001H8AKVVSWK5SPFA49V2HKAB,NA,NA,NA,fish species,NA,4.3,NA,cm,SL,lotic,stream,80.340769,6.24797
Sicyopterus lagocephalus,Metazoa,misc aq_insecta,Insecta,aquatic,NA,0,percent,mass,0,0001JR1EEPHV0NP2TD2XZHEMYE,527,0001H8AKVVSWK5SPFA49V2HKAB,NA,NA,NA,fish species,NA,4.3,NA,cm,SL,lotic,stream,80.340769,6.24797
Sicyopterus lagocephalus,Metazoa,crustacea,NA,aquatic,NA,4,percent,mass,4,0001JR1EEPHSX9TJE5ST16NRGR,527,0001H8AKVVSWK5SPFA49V2HKAB,NA,NA,NA,fish species,NA,4.3,NA,cm,SL,lotic,stream,80.340769,6.24797
Sicyopterus lagocephalus,Metazoa,terrestrial insecta,Insecta,terrestrial,NA,0,percent,mass,0,0001JR1EEPVNCEZ02HKE9BT2DV,527,0001H8AKVVSWK5SPFA49V2HKAB,NA,NA,NA,fish species,NA,4.3,NA,cm,SL,lotic,stream,80.340769,6.24797
Sicyopterus lagocephalus,Metazoa,fish,Actinopterygii,aquatic,NA,0,percent,mass,0,0001JR1EEPX84KWZ1VJENX51XP,527,0001H8AKVVSWK5SPFA49V2HKAB,NA,NA,NA,fish species,NA,4.3,NA,cm,SL,lotic,stream,80.340769,6.24797
Sicyopterus lagocephalus,NA,diatoms,Bacillariophyceae,aquatic,NA,0,percent,mass,0,0001JR1EEPTDYSCB0Z9CQBW7KX,527,0001H8AKVVSWK5SPFA49V2HKAB,NA,NA,NA,fish species,NA,4.3,NA,cm,SL,lotic,stream,80.340769,6.24797
Sicyopterus lagocephalus,Plantae,filament algae,NA,aquatic,NA,0,percent,mass,0,0001JR1EEP2V75465NVHDR48ST,527,0001H8AKVVSWK5SPFA49V2HKAB,NA,NA,NA,fish species,NA,4.3,NA,cm,SL,lotic,stream,80.340769,6.24797
Etheostoma spectabile,Metazoa,chironomidae,Insecta,aquatic,NA,99,percent,abundance,99,0001JR1EEP28HBF6JYR6V68XWF,612,0001H8AKVZ6AMZ8NRNR4DCM0SG,NA,NA,NA,measurement type,NA,NA,NA,NA,NA,lotic,stream,-91.8318334,35.20105
Etheostoma spectabile,Metazoa,baetidae,Insecta,aquatic,NA,1,percent,abundance,1,0001JR1EEPE8S56CYMRK3B42Q1,612,0001H8AKVZ6AMZ8NRNR4DCM0SG,NA,NA,NA,measurement type,NA,NA,NA,NA,NA,lotic,stream,-91.8318334,35.20105
Etheostoma spectabile,Metazoa,hydropsychidae,Insecta,aquatic,NA,1,percent,abundance,1,0001JR1EEPVPPCJPX5BWA9BW8P,612,0001H8AKVZ6AMZ8NRNR4DCM0SG,NA,NA,NA,measurement type,NA,NA,NA,NA,NA,lotic,stream,-91.8318334,35.20105
Etheostoma spectabile,Metazoa,rhyacophilidae,Insecta,aquatic,NA,1,percent,abundance,1,0001JR1EEPAPJRMJF1KYRH1RRJ,612,0001H8AKVZ6AMZ8NRNR4DCM0SG,NA,NA,NA,measurement type,NA,NA,NA,NA,NA,lotic,stream,-91.8318334,35.20105
Etheostoma spectabile,Metazoa,hydracarina,Arachnida,aquatic or terrestrial,NA,1,percent,abundance,1,0001JR1EEPBPAGH88QW2Z7S3NA,612,0001H8AKVZ6AMZ8NRNR4DCM0SG,NA,NA,NA,measurement type,NA,NA,NA,NA,NA,lotic,stream,-91.8318334,35.20105
Etheostoma spectabile,Metazoa,chironomidae,Insecta,aquatic,NA,98,percent,volume,98,0001JR1EEP79ZJ9TWA8PYQ17RF,612,0001H8AKVZ052NVK7S0GBR7R88,NA,NA,NA,measurement type,NA,NA,NA,NA,NA,lotic,stream,-91.8318334,35.20105
Etheostoma spectabile,Metazoa,baetidae,Insecta,aquatic,NA,0.2,percent,volume,0.2,0001JR1EEPD1C43AFRZ2SC08BP,612,0001H8AKVZ052NVK7S0GBR7R88,NA,NA,NA,measurement type,NA,NA,NA,NA,NA,lotic,stream,-91.8318334,35.20105
Etheostoma spectabile,Metazoa,hydropsychidae,Insecta,aquatic,NA,1,percent,volume,1,0001JR1EEP36MM2KGYSPJ9FAX3,612,0001H8AKVZ052NVK7S0GBR7R88,NA,NA,NA,measurement type,NA,NA,NA,NA,NA,lotic,stream,-91.8318334,35.20105
Etheostoma spectabile,Metazoa,rhyacophilidae,Insecta,aquatic,NA,1,percent,volume,1,0001JR1EEPHBPPQRW5S4FQW2RK,612,0001H8AKVZ052NVK7S0GBR7R88,NA,NA,NA,measurement type,NA,NA,NA,NA,NA,lotic,stream,-91.8318334,35.20105
Etheostoma spectabile,Metazoa,hydracarina,Arachnida,aquatic or terrestrial,NA,1,percent,volume,1,0001JR1EEPFKHPJ6KZT53H2GYN,612,0001H8AKVZ052NVK7S0GBR7R88,NA,NA,NA,measurement type,NA,NA,NA,NA,NA,lotic,stream,-91.8318334,35.20105
Percina caprodes,Metazoa,heptageniidae,Insecta,aquatic,NA,63,percent,volume,63,0001JR1EEPX2898J5BPTAW2YY9,613,0001H8AKVZ795QKNRCX6XK6VVZ,NA,NA,NA,season,NA,NA,NA,NA,NA,lotic,stream,-91.8318334,35.20105
Percina caprodes,Metazoa,baetidae,Insecta,aquatic,NA,12,percent,volume,12,0001JR1EEPZC2FB0255BDPH2MK,613,0001H8AKVZ795QKNRCX6XK6VVZ,NA,NA,NA,season,NA,NA,NA,NA,NA,lotic,stream,-91.8318334,35.20105
Percina caprodes,Metazoa,leptophlebiidae,Insecta,aquatic,NA,6,percent,volume,6,0001JR1EEP073MDVHHFD8Y33N4,613,0001H8AKVZ795QKNRCX6XK6VVZ,NA,NA,NA,season,NA,NA,NA,NA,NA,lotic,stream,-91.8318334,35.20105
Percina caprodes,Metazoa,chironomidae,Insecta,aquatic,NA,16,percent,volume,16,0001JR1EEP8RD3G591CC5ZW10T,613,0001H8AKVZ795QKNRCX6XK6VVZ,NA,NA,NA,season,NA,NA,NA,NA,NA,lotic,stream,-91.8318334,35.20105
Percina caprodes,Metazoa,elmidae,Insecta,aquatic or terrestrial,NA,0,percent,volume,0,0001JR1EEP5GTQQEM44XS27BXK,613,0001H8AKVZ795QKNRCX6XK6VVZ,NA,NA,NA,season,NA,NA,NA,NA,NA,lotic,stream,-91.8318334,35.20105
Percina caprodes,Metazoa,psephenidae,Insecta,aquatic,NA,2,percent,volume,2,0001JR1EEPX0PWMAR11101CG3J,613,0001H8AKVZ795QKNRCX6XK6VVZ,NA,NA,NA,season,NA,NA,NA,NA,NA,lotic,stream,-91.8318334,35.20105
Percina caprodes,Metazoa,hydropsychidae,Insecta,aquatic,NA,1,percent,volume,1,0001JR1EEPW5NQCA3CW2JYBQ02,613,0001H8AKVZ795QKNRCX6XK6VVZ,NA,NA,NA,season,NA,NA,NA,NA,NA,lotic,stream,-91.8318334,35.20105
Percina caprodes,Metazoa,simuliidae,Insecta,aquatic,NA,0,percent,volume,0,0001JR1EEPXT0K26T8K85BAS0S,613,0001H8AKVZ795QKNRCX6XK6VVZ,NA,NA,NA,season,NA,NA,NA,NA,NA,lotic,stream,-91.8318334,35.20105
Percina caprodes,Metazoa,heptageniidae,Insecta,aquatic,NA,56,percent,volume,56,0001JR1EEPSGBM7SMD9SAC8KQM,613,0001H8AKVZGD1EGN662CWP0V8V,NA,NA,NA,season,NA,NA,NA,NA,NA,lotic,stream,-91.8318334,35.20105
Percina caprodes,Metazoa,baetidae,Insecta,aquatic,NA,16,percent,volume,16,0001JR1EEP9XEPP8GD1Q2MEX56,613,0001H8AKVZGD1EGN662CWP0V8V,NA,NA,NA,season,NA,NA,NA,NA,NA,lotic,stream,-91.8318334,35.20105
Percina caprodes,Metazoa,leptophlebiidae,Insecta,aquatic,NA,2,percent,volume,2,0001JR1EEPPRWDHDB85KKEFCEW,613,0001H8AKVZGD1EGN662CWP0V8V,NA,NA,NA,season,NA,NA,NA,NA,NA,lotic,stream,-91.8318334,35.20105
Percina caprodes,Metazoa,chironomidae,Insecta,aquatic,NA,8,percent,volume,8,0001JR1EEPHSC3EPCJADAA93WV,613,0001H8AKVZGD1EGN662CWP0V8V,NA,NA,NA,season,NA,NA,NA,NA,NA,lotic,stream,-91.8318334,35.20105
Percina caprodes,Metazoa,elmidae,Insecta,aquatic or terrestrial,NA,16,percent,volume,16,0001JR1EEPANGZ3D8MJH64VK7D,613,0001H8AKVZGD1EGN662CWP0V8V,NA,NA,NA,season,NA,NA,NA,NA,NA,lotic,stream,-91.8318334,35.20105
